time,converged,min_voltage_pu,max_voltage_pu,max_line_loading_percent,max_trafo_loading_percent,line_losses_MW,trafo_losses_MW,total_losses_MW,total_base_load_MW,total_ev_charging_MW,total_depot_load_MW
2026-01-08 02:00:00+00:00,True,0.9945138735887887,1.03,25.61213659509427,58.013647941834364,0.044564213950206925,0.022388946283140143,0.06695316023334708,1.9606028504,1.612,3.5726028504
2026-01-08 03:00:00+00:00,True,0.9947426875210068,1.03,24.968855483986832,56.488029718745246,0.0430150171251352,0.021633395813609013,0.06464841293874421,1.9492616633,1.194,3.1432616632999997
2026-01-08 04:00:00+00:00,True,0.9934611007881728,1.03,25.931137563039318,57.8676755535383,0.044598785765850114,0.022370398850750206,0.06696918461660031,3.4127629091999996,0.0,3.4127629091999996
2026-01-08 05:00:00+00:00,True,0.9928278960999046,1.03,26.837062384090686,59.73773095135469,0.0467096076618017,0.023338032012654608,0.0700476396744563,3.8988206361,0.0,3.8988206361
2026-01-08 06:00:00+00:00,True,0.9928280346297446,1.03,26.836864375534308,59.73732281794316,0.04670912747146942,0.02333781770826171,0.07004694517973113,3.8987146918,0.0,3.8987146918
2026-01-08 07:00:00+00:00,True,0.992754353452218,1.03,26.94216891084242,59.9543396671876,0.04696566088152597,0.023451962126554093,0.07041762300808006,3.9550401142,0.0,3.9550401142
2026-01-08 08:00:00+00:00,True,0.9926861780602272,1.03,27.039582708127007,60.155031358207204,0.04720503938650272,0.023557862953186515,0.07076290233968924,4.0071135439,0.0,4.0071135439
2026-01-08 09:00:00+00:00,True,0.9927357185808381,1.03,26.968797832240774,60.00920654516728,0.04703089978731549,0.02348088150311689,0.07051178129043238,3.9692778322,0.0,3.9692778322
2026-01-08 10:00:00+00:00,True,0.9933608731594534,1.03,26.074641059353258,58.16428374775809,0.04492164701219628,0.02252196529693684,0.06744361230913312,3.4899397314000007,0.0,3.4899397314000007
2026-01-08 11:00:00+00:00,True,0.9932758262896648,1.03,26.196378581444872,58.415788316432646,0.045198938253056965,0.022651047764329135,0.0678499860173861,3.5553559464000006,0.0,3.5553559464000006
2026-01-08 12:00:00+00:00,True,0.9932610782542409,1.03,26.217486259005955,58.45938523436735,0.04524733417973496,0.022673476122134772,0.06792081030186974,3.5666931772,0.0,3.5666931772
2026-01-08 13:00:00+00:00,True,0.9932377726037876,1.03,26.250839989447904,58.52826942961883,0.045323999075689396,0.022708945171601158,0.06803294424729056,3.5846048908999997,0.0,3.5846048908999997
2026-01-08 14:00:00+00:00,True,0.993128489895011,1.03,26.407209850822877,58.85111102123282,0.04568654074895584,0.022875696362374853,0.06856223711133069,3.6685296141999997,0.0,3.6685296141999997
2026-01-08 15:00:00+00:00,True,0.9923748203770293,1.03,27.484196124069737,61.07026694731277,0.048322806973645695,0.024044992146293964,0.07236779911993965,4.2444084408,0.0,4.2444084408
2026-01-08 16:00:00+00:00,True,0.9923666611269529,1.03,27.495841139354788,61.09422186895886,0.048352637842104286,0.024057834068553774,0.07241047191065805,4.2506152978000005,0.0,4.2506152978000005
2026-01-08 17:00:00+00:00,True,0.9922970982491586,1.03,27.595109132619662,61.2983926363927,0.048608080248473816,0.02416747792105234,0.07277555816952616,4.3035088809,0.0,4.3035088809
2026-01-08 18:00:00+00:00,True,0.9923671758164498,1.03,27.495106575700305,61.09271082471386,0.048350755284558,0.02405702387860842,0.07240777916316642,4.2502237836,0.0,4.2502237836
2026-01-08 19:00:00+00:00,True,0.9924012348732068,1.03,27.44649469270253,60.99270583740674,0.0482264219641837,0.024003444856182554,0.07222986682036625,4.2243105226,0.0,4.2243105226
2026-01-08 20:00:00+00:00,True,0.993088517957877,1.03,26.464392396660646,58.969128204846236,0.04582040103779173,0.02293686636379455,0.06875726740158628,3.6991996282,0.0,3.6991996282
2026-01-08 21:00:00+00:00,True,0.9930826963261038,1.03,26.472720076037703,58.98631356832929,0.04583995284580652,0.022945783289737065,0.06878573613554359,3.7036653029,0.0,3.7036653029
2026-01-08 22:00:00+00:00,True,0.9931913166205949,1.03,26.317318635443733,58.66554209648375,0.045477500859669076,0.02277974378748482,0.0682572446471539,3.6202943502999996,0.0,3.6202943502999996
2026-01-08 23:00:00+00:00,True,0.9945765133104296,1.03,25.171237217731658,56.87770321247236,0.043414657647619655,0.02183008734083458,0.06524474498845423,2.0980116929,1.143652176,3.2416638689
2026-01-09 00:00:00+00:00,True,0.9945029986923298,1.03,25.583915792489098,57.92717057559712,0.044476377797109695,0.022346834715852637,0.06682321251296233,1.9922460179,1.553565217,3.5458112349000004
2026-01-09 01:00:00+00:00,True,0.9944886656479905,1.03,25.64855454955481,58.08795476056174,0.04464449177756253,0.02242695123416283,0.06707144301172535,1.9800546314999998,1.612,3.5920546315
2026-01-09 02:00:00+00:00,True,0.9945256938626496,1.03,25.595058672792426,57.97879999566795,0.04452666353299759,0.022371138510232313,0.0668978020432299,1.9514797206999999,1.612,3.5634797207
2026-01-09 03:00:00+00:00,True,0.9948094364340798,1.03,24.872469112945883,56.290242683605776,0.042817672870270024,0.0215349329288248,0.06435260579909483,1.8974443532,1.194,3.0914443532
2026-01-09 04:00:00+00:00,True,0.9934473349503204,1.03,25.950849422996942,57.90842691921604,0.044642877382860435,0.022391180099800678,0.06703405748266111,3.4233682010999997,0.0,3.4233682010999997
2026-01-09 05:00:00+00:00,True,0.9928019315746348,1.03,26.874173438504567,59.81421941424495,0.046799750719217256,0.023378218954309915,0.07017796967352717,3.9186746580999996,0.0,3.9186746580999996
2026-01-09 06:00:00+00:00,True,0.992787180811936,1.03,26.89525533386867,59.85766668612749,0.04685108733425363,0.023401067413956866,0.0702521547482105,3.9299512897000004,0.0,3.9299512897000004
2026-01-09 07:00:00+00:00,True,0.9926879285798565,1.03,27.03708170865845,60.14987956227922,0.04719886874210093,0.023555140336480207,0.07075400907858113,4.005776987399999,0.0,4.005776987399999
2026-01-09 08:00:00+00:00,True,0.9927015206457248,1.03,27.017661995964254,60.10987564138346,0.04715099959364582,0.023534006488549863,0.07068500608219569,3.995398247,0.0,3.995398247
2026-01-09 09:00:00+00:00,True,0.9926412037661491,1.03,27.10383345789114,60.28736754359995,0.047364012184914775,0.02362787430419644,0.07099188648911121,4.0414429615,0.0,4.0414429615
2026-01-09 10:00:00+00:00,True,0.9933335752284221,1.03,26.113718871320437,58.24502831222125,0.04501031765596513,0.02256335031811929,0.06757366797408443,3.5109438256,0.0,3.5109438256
2026-01-09 11:00:00+00:00,True,0.9932756241388443,1.03,26.196667909530337,58.41638593120063,0.04519960099438993,0.022651355101086068,0.067850956095476,3.5555113587,0.0,3.5555113587
