time,depot,bus,loss_coefficient,base_loss_MW,perturbed_loss_MW,delta_p_MW
2026-01-10 06:00:00+00:00,ICA,1,0.005861079874746877,0.07018081722826437,0.07047387122200172,0.05
2026-01-10 06:00:00+00:00,Mathem,1,0.005861079874746877,0.07018081722826437,0.07047387122200172,0.05
2026-01-10 06:00:00+00:00,Postnord,1,0.005861079874746877,0.07018081722826437,0.07047387122200172,0.05
2026-01-10 06:00:00+00:00,Airmee,1,0.005861079874746877,0.07018081722826437,0.07047387122200172,0.05
2026-01-10 07:00:00+00:00,ICA,1,0.005858409198329084,0.0701588192250069,0.07045173968492335,0.05
2026-01-10 07:00:00+00:00,Mathem,1,0.005858409198329084,0.0701588192250069,0.07045173968492335,0.05
2026-01-10 07:00:00+00:00,Postnord,1,0.005858409198329084,0.0701588192250069,0.07045173968492335,0.05
2026-01-10 07:00:00+00:00,Airmee,1,0.005858409198329084,0.0701588192250069,0.07045173968492335,0.05
2026-01-10 08:00:00+00:00,ICA,1,0.005877445744095489,0.0703158262081379,0.07060969849534267,0.05
2026-01-10 08:00:00+00:00,Mathem,1,0.005877445744095489,0.0703158262081379,0.07060969849534267,0.05
2026-01-10 08:00:00+00:00,Postnord,1,0.005877445744095489,0.0703158262081379,0.07060969849534267,0.05
2026-01-10 08:00:00+00:00,Airmee,1,0.005877445744095489,0.0703158262081379,0.07060969849534267,0.05
2026-01-10 09:00:00+00:00,ICA,1,0.005881278894969144,0.07034749855950427,0.07064156250425273,0.05
2026-01-10 09:00:00+00:00,Mathem,1,0.005881278894969144,0.07034749855950427,0.07064156250425273,0.05
2026-01-10 09:00:00+00:00,Postnord,1,0.005881278894969144,0.07034749855950427,0.07064156250425273,0.05
2026-01-10 09:00:00+00:00,Airmee,1,0.005881278894969144,0.07034749855950427,0.07064156250425273,0.05
2026-01-10 10:00:00+00:00,ICA,1,0.005457183405272459,0.06696118337320073,0.06723404254346435,0.05
2026-01-10 10:00:00+00:00,Mathem,1,0.005457183405272459,0.06696118337320073,0.06723404254346435,0.05
2026-01-10 10:00:00+00:00,Postnord,1,0.005457183405272459,0.06696118337320073,0.06723404254346435,0.05
2026-01-10 10:00:00+00:00,Airmee,1,0.005457183405272459,0.06696118337320073,0.06723404254346435,0.05
2026-01-10 11:00:00+00:00,ICA,1,0.005475570273160979,0.06710304659320172,0.06737682510685977,0.05
2026-01-10 11:00:00+00:00,Mathem,1,0.005475570273160979,0.06710304659320172,0.06737682510685977,0.05
2026-01-10 11:00:00+00:00,Postnord,1,0.005475570273160979,0.06710304659320172,0.06737682510685977,0.05
2026-01-10 11:00:00+00:00,Airmee,1,0.005475570273160979,0.06710304659320172,0.06737682510685977,0.05
2026-01-10 12:00:00+00:00,ICA,1,0.005507826692487117,0.06735300806903986,0.06762839940366422,0.05
2026-01-10 12:00:00+00:00,Mathem,1,0.005507826692487117,0.06735300806903986,0.06762839940366422,0.05
2026-01-10 12:00:00+00:00,Postnord,1,0.005507826692487117,0.06735300806903986,0.06762839940366422,0.05
2026-01-10 12:00:00+00:00,Airmee,1,0.005507826692487117,0.06735300806903986,0.06762839940366422,0.05
2026-01-10 13:00:00+00:00,ICA,1,0.005543738511472052,0.06763292546661784,0.06791011239219144,0.05
2026-01-10 13:00:00+00:00,Mathem,1,0.005543738511472052,0.06763292546661784,0.06791011239219144,0.05
2026-01-10 13:00:00+00:00,Postnord,1,0.005543738511472052,0.06763292546661784,0.06791011239219144,0.05
2026-01-10 13:00:00+00:00,Airmee,1,0.005543738511472052,0.06763292546661784,0.06791011239219144,0.05
2026-01-10 14:00:00+00:00,ICA,1,0.005588482566137032,0.06798408615110112,0.06826351027940797,0.05
2026-01-10 14:00:00+00:00,Mathem,1,0.005588482566137032,0.06798408615110112,0.06826351027940797,0.05
2026-01-10 14:00:00+00:00,Postnord,1,0.005588482566137032,0.06798408615110112,0.06826351027940797,0.05
2026-01-10 14:00:00+00:00,Airmee,1,0.005588482566137032,0.06798408615110112,0.06826351027940797,0.05
2026-01-10 15:00:00+00:00,ICA,1,0.0060386885989230366,0.07166482505560912,0.07196675948555527,0.05
2026-01-10 15:00:00+00:00,Mathem,1,0.0060386885989230366,0.07166482505560912,0.07196675948555527,0.05
2026-01-10 15:00:00+00:00,Postnord,1,0.0060386885989230366,0.07166482505560912,0.07196675948555527,0.05
2026-01-10 15:00:00+00:00,Airmee,1,0.0060386885989230366,0.07166482505560912,0.07196675948555527,0.05
2026-01-10 16:00:00+00:00,ICA,1,0.0060754584836700265,0.07197723097293025,0.07228100389711375,0.05
2026-01-10 16:00:00+00:00,Mathem,1,0.0060754584836700265,0.07197723097293025,0.07228100389711375,0.05
2026-01-10 16:00:00+00:00,Postnord,1,0.0060754584836700265,0.07197723097293025,0.07228100389711375,0.05
2026-01-10 16:00:00+00:00,Airmee,1,0.0060754584836700265,0.07197723097293025,0.07228100389711375,0.05
2026-01-10 17:00:00+00:00,ICA,1,0.00607172606184786,0.07194543863845305,0.07224902494154545,0.05
2026-01-10 17:00:00+00:00,Mathem,1,0.00607172606184786,0.07194543863845305,0.07224902494154545,0.05
2026-01-10 17:00:00+00:00,Postnord,1,0.00607172606184786,0.07194543863845305,0.07224902494154545,0.05
2026-01-10 17:00:00+00:00,Airmee,1,0.00607172606184786,0.07194543863845305,0.07224902494154545,0.05
2026-01-10 18:00:00+00:00,ICA,1,0.004478980157686385,0.06006957625739409,0.06029352526527841,0.05
2026-01-10 18:00:00+00:00,Mathem,1,0.004478980157686385,0.06006957625739409,0.06029352526527841,0.05
2026-01-10 18:00:00+00:00,Postnord,1,0.004478980157686385,0.06006957625739409,0.06029352526527841,0.05
2026-01-10 18:00:00+00:00,Airmee,1,0.004478980157686385,0.06006957625739409,0.06029352526527841,0.05
2026-01-10 19:00:00+00:00,ICA,1,0.0044952409139065175,0.0601735205936173,0.06039828263931263,0.05
2026-01-10 19:00:00+00:00,Mathem,1,0.0044952409139065175,0.0601735205936173,0.06039828263931263,0.05
2026-01-10 19:00:00+00:00,Postnord,1,0.0044952409139065175,0.0601735205936173,0.06039828263931263,0.05
2026-01-10 19:00:00+00:00,Airmee,1,0.0044952409139065175,0.0601735205936173,0.06039828263931263,0.05
2026-01-10 20:00:00+00:00,ICA,1,0.004488380818775256,0.06012962431502411,0.06035404335596287,0.05
2026-01-10 20:00:00+00:00,Mathem,1,0.004488380818775256,0.06012962431502411,0.06035404335596287,0.05
2026-01-10 20:00:00+00:00,Postnord,1,0.004488380818775256,0.06012962431502411,0.06035404335596287,0.05
2026-01-10 20:00:00+00:00,Airmee,1,0.004488380818775256,0.06012962431502411,0.06035404335596287,0.05
2026-01-10 21:00:00+00:00,ICA,1,0.004456750199633985,0.05992806079626904,0.06015089830625074,0.05
2026-01-10 21:00:00+00:00,Mathem,1,0.004456750199633985,0.05992806079626904,0.06015089830625074,0.05
2026-01-10 21:00:00+00:00,Postnord,1,0.004456750199633985,0.05992806079626904,0.06015089830625074,0.05
2026-01-10 21:00:00+00:00,Airmee,1,0.004456750199633985,0.05992806079626904,0.06015089830625074,0.05
2026-01-10 22:00:00+00:00,ICA,1,0.004463628326142055,0.05997177444591789,0.060194955862224994,0.05
2026-01-10 22:00:00+00:00,Mathem,1,0.004463628326142055,0.05997177444591789,0.060194955862224994,0.05
2026-01-10 22:00:00+00:00,Postnord,1,0.004463628326142055,0.05997177444591789,0.060194955862224994,0.05
2026-01-10 22:00:00+00:00,Airmee,1,0.004463628326142055,0.05997177444591789,0.060194955862224994,0.05
2026-01-10 23:00:00+00:00,ICA,1,0.004413006621051957,0.059651567773644866,0.059872218104697464,0.05
2026-01-10 23:00:00+00:00,Mathem,1,0.004413006621051957,0.059651567773644866,0.059872218104697464,0.05
2026-01-10 23:00:00+00:00,Postnord,1,0.004413006621051957,0.059651567773644866,0.059872218104697464,0.05
2026-01-10 23:00:00+00:00,Airmee,1,0.004413006621051957,0.059651567773644866,0.059872218104697464,0.05
2026-01-11 00:00:00+00:00,ICA,1,0.004379238178378597,0.05943992071414193,0.05965888262306086,0.05
2026-01-11 00:00:00+00:00,Mathem,1,0.004379238178378597,0.05943992071414193,0.05965888262306086,0.05
2026-01-11 00:00:00+00:00,Postnord,1,0.004379238178378597,0.05943992071414193,0.05965888262306086,0.05
2026-01-11 00:00:00+00:00,Airmee,1,0.004379238178378597,0.05943992071414193,0.05965888262306086,0.05
2026-01-11 01:00:00+00:00,ICA,1,0.004316768617886324,0.05905251559294457,0.059268354023838885,0.05
2026-01-11 01:00:00+00:00,Mathem,1,0.004316768617886324,0.05905251559294457,0.059268354023838885,0.05
2026-01-11 01:00:00+00:00,Postnord,1,0.004316768617886324,0.05905251559294457,0.059268354023838885,0.05
2026-01-11 01:00:00+00:00,Airmee,1,0.004316768617886324,0.05905251559294457,0.059268354023838885,0.05
2026-01-11 02:00:00+00:00,ICA,1,0.004333284965053197,0.05915442019226899,0.05937108444052165,0.05
2026-01-11 02:00:00+00:00,Mathem,1,0.004333284965053197,0.05915442019226899,0.05937108444052165,0.05
2026-01-11 02:00:00+00:00,Postnord,1,0.004333284965053197,0.05915442019226899,0.05937108444052165,0.05
2026-01-11 02:00:00+00:00,Airmee,1,0.004333284965053197,0.05915442019226899,0.05937108444052165,0.05
2026-01-11 03:00:00+00:00,ICA,1,0.004285622527540195,0.05886136781142428,0.05907564893780129,0.05
2026-01-11 03:00:00+00:00,Mathem,1,0.004285622527540195,0.05886136781142428,0.05907564893780129,0.05
2026-01-11 03:00:00+00:00,Postnord,1,0.004285622527540195,0.05886136781142428,0.05907564893780129,0.05
2026-01-11 03:00:00+00:00,Airmee,1,0.004285622527540195,0.05886136781142428,0.05907564893780129,0.05
2026-01-11 04:00:00+00:00,ICA,1,0.0042554885840973,0.0586777028207251,0.05889047724992996,0.05
2026-01-11 04:00:00+00:00,Mathem,1,0.0042554885840973,0.0586777028207251,0.05889047724992996,0.05
2026-01-11 04:00:00+00:00,Postnord,1,0.0042554885840973,0.0586777028207251,0.05889047724992996,0.05
2026-01-11 04:00:00+00:00,Airmee,1,0.0042554885840973,0.0586777028207251,0.05889047724992996,0.05
2026-01-11 05:00:00+00:00,ICA,1,0.0042378295725729875,0.05857065340807166,0.05878254488670031,0.05
2026-01-11 05:00:00+00:00,Mathem,1,0.0042378295725729875,0.05857065340807166,0.05878254488670031,0.05
2026-01-11 05:00:00+00:00,Postnord,1,0.0042378295725729875,0.05857065340807166,0.05878254488670031,0.05
2026-01-11 05:00:00+00:00,Airmee,1,0.0042378295725729875,0.05857065340807166,0.05878254488670031,0.05
2026-01-11 06:00:00+00:00,ICA,1,0.005860545053506805,0.07017641123822284,0.07046943849089818,0.05
2026-01-11 06:00:00+00:00,Mathem,1,0.005860545053506805,0.07017641123822284,0.07046943849089818,0.05
2026-01-11 06:00:00+00:00,Postnord,1,0.005860545053506805,0.07017641123822284,0.07046943849089818,0.05
2026-01-11 06:00:00+00:00,Airmee,1,0.005860545053506805,0.07017641123822284,0.07046943849089818,0.05
2026-01-11 07:00:00+00:00,ICA,1,0.00581848899254056,0.06983112228344465,0.07012204673307168,0.05
2026-01-11 07:00:00+00:00,Mathem,1,0.00581848899254056,0.06983112228344465,0.07012204673307168,0.05
2026-01-11 07:00:00+00:00,Postnord,1,0.00581848899254056,0.06983112228344465,0.07012204673307168,0.05
2026-01-11 07:00:00+00:00,Airmee,1,0.00581848899254056,0.06983112228344465,0.07012204673307168,0.05
2026-01-11 08:00:00+00:00,ICA,1,0.005836217731887694,0.06997639450271197,0.07026820538930635,0.05
2026-01-11 08:00:00+00:00,Mathem,1,0.005836217731887694,0.06997639450271197,0.07026820538930635,0.05
2026-01-11 08:00:00+00:00,Postnord,1,0.005836217731887694,0.06997639450271197,0.07026820538930635,0.05
2026-01-11 08:00:00+00:00,Airmee,1,0.005836217731887694,0.06997639450271197,0.07026820538930635,0.05
2026-01-11 09:00:00+00:00,ICA,1,0.005865254792330188,0.07021522438355124,0.07050848712316775,0.05
2026-01-11 09:00:00+00:00,Mathem,1,0.005865254792330188,0.07021522438355124,0.07050848712316775,0.05
2026-01-11 09:00:00+00:00,Postnord,1,0.005865254792330188,0.07021522438355124,0.07050848712316775,0.05
2026-01-11 09:00:00+00:00,Airmee,1,0.005865254792330188,0.07021522438355124,0.07050848712316775,0.05
2026-01-11 10:00:00+00:00,ICA,1,0.005451460887271331,0.06691712355387777,0.06718969659824134,0.05
2026-01-11 10:00:00+00:00,Mathem,1,0.005451460887271331,0.06691712355387777,0.06718969659824134,0.05
2026-01-11 10:00:00+00:00,Postnord,1,0.005451460887271331,0.06691712355387777,0.06718969659824134,0.05
2026-01-11 10:00:00+00:00,Airmee,1,0.005451460887271331,0.06691712355387777,0.06718969659824134,0.05
2026-01-11 11:00:00+00:00,ICA,1,0.005487339128149582,0.06719408525129986,0.06746845220770734,0.05
2026-01-11 11:00:00+00:00,Mathem,1,0.005487339128149582,0.06719408525129986,0.06746845220770734,0.05
2026-01-11 11:00:00+00:00,Postnord,1,0.005487339128149582,0.06719408525129986,0.06746845220770734,0.05
2026-01-11 11:00:00+00:00,Airmee,1,0.005487339128149582,0.06719408525129986,0.06746845220770734,0.05
2026-01-11 12:00:00+00:00,ICA,1,0.0055446593326255456,0.0676401254372712,0.06791735840390248,0.05
2026-01-11 12:00:00+00:00,Mathem,1,0.0055446593326255456,0.0676401254372712,0.06791735840390248,0.05
2026-01-11 12:00:00+00:00,Postnord,1,0.0055446593326255456,0.0676401254372712,0.06791735840390248,0.05
2026-01-11 12:00:00+00:00,Airmee,1,0.0055446593326255456,0.0676401254372712,0.06791735840390248,0.05
2026-01-11 13:00:00+00:00,ICA,1,0.005547913163987395,0.06766557653176217,0.06794297218996154,0.05
2026-01-11 13:00:00+00:00,Mathem,1,0.005547913163987395,0.06766557653176217,0.06794297218996154,0.05
2026-01-11 13:00:00+00:00,Postnord,1,0.005547913163987395,0.06766557653176217,0.06794297218996154,0.05
2026-01-11 13:00:00+00:00,Airmee,1,0.005547913163987395,0.06766557653176217,0.06794297218996154,0.05
2026-01-11 14:00:00+00:00,ICA,1,0.005574965340630067,0.06787771969723735,0.06815646796426886,0.05
2026-01-11 14:00:00+00:00,Mathem,1,0.005574965340630067,0.06787771969723735,0.06815646796426886,0.05
2026-01-11 14:00:00+00:00,Postnord,1,0.005574965340630067,0.06787771969723735,0.06815646796426886,0.05
2026-01-11 14:00:00+00:00,Airmee,1,0.005574965340630067,0.06787771969723735,0.06815646796426886,0.05
2026-01-11 15:00:00+00:00,ICA,1,0.006051108132550387,0.07177014624754838,0.0720727016541759,0.05
2026-01-11 15:00:00+00:00,Mathem,1,0.006051108132550387,0.07177014624754838,0.0720727016541759,0.05
2026-01-11 15:00:00+00:00,Postnord,1,0.006051108132550387,0.07177014624754838,0.0720727016541759,0.05
2026-01-11 15:00:00+00:00,Airmee,1,0.006051108132550387,0.07177014624754838,0.0720727016541759,0.05
2026-01-11 16:00:00+00:00,ICA,1,0.006093547453648318,0.07213156936666876,0.07243624673935117,0.05
2026-01-11 16:00:00+00:00,Mathem,1,0.006093547453648318,0.07213156936666876,0.07243624673935117,0.05
2026-01-11 16:00:00+00:00,Postnord,1,0.006093547453648318,0.07213156936666876,0.07243624673935117,0.05
2026-01-11 16:00:00+00:00,Airmee,1,0.006093547453648318,0.07213156936666876,0.07243624673935117,0.05
2026-01-11 17:00:00+00:00,ICA,1,0.0061136448032811375,0.07230354597827435,0.0726092282184384,0.05
2026-01-11 17:00:00+00:00,Mathem,1,0.0061136448032811375,0.07230354597827435,0.0726092282184384,0.05
2026-01-11 17:00:00+00:00,Postnord,1,0.0061136448032811375,0.07230354597827435,0.0726092282184384,0.05
2026-01-11 17:00:00+00:00,Airmee,1,0.0061136448032811375,0.07230354597827435,0.0726092282184384,0.05
2026-01-11 18:00:00+00:00,ICA,1,0.00449422190824042,0.060166996048181216,0.06039170714359324,0.05
2026-01-11 18:00:00+00:00,Mathem,1,0.00449422190824042,0.060166996048181216,0.06039170714359324,0.05
2026-01-11 18:00:00+00:00,Postnord,1,0.00449422190824042,0.060166996048181216,0.06039170714359324,0.05
2026-01-11 18:00:00+00:00,Airmee,1,0.00449422190824042,0.060166996048181216,0.06039170714359324,0.05
2026-01-11 19:00:00+00:00,ICA,1,0.004472693318016141,0.06002948561297197,0.06025312027887278,0.05
2026-01-11 19:00:00+00:00,Mathem,1,0.004472693318016141,0.06002948561297197,0.06025312027887278,0.05
2026-01-11 19:00:00+00:00,Postnord,1,0.004472693318016141,0.06002948561297197,0.06025312027887278,0.05
2026-01-11 19:00:00+00:00,Airmee,1,0.004472693318016141,0.06002948561297197,0.06025312027887278,0.05
2026-01-11 20:00:00+00:00,ICA,1,0.004495661833434361,0.06017621602149864,0.06040099911317036,0.05
2026-01-11 20:00:00+00:00,Mathem,1,0.004495661833434361,0.06017621602149864,0.06040099911317036,0.05
2026-01-11 20:00:00+00:00,Postnord,1,0.004495661833434361,0.06017621602149864,0.06040099911317036,0.05
2026-01-11 20:00:00+00:00,Airmee,1,0.004495661833434361,0.06017621602149864,0.06040099911317036,0.05
2026-01-11 21:00:00+00:00,ICA,1,0.0044455294036230275,0.05985688664198677,0.06007916311216792,0.05
2026-01-11 21:00:00+00:00,Mathem,1,0.0044455294036230275,0.05985688664198677,0.06007916311216792,0.05
2026-01-11 21:00:00+00:00,Postnord,1,0.0044455294036230275,0.05985688664198677,0.06007916311216792,0.05
2026-01-11 21:00:00+00:00,Airmee,1,0.0044455294036230275,0.05985688664198677,0.06007916311216792,0.05
2026-01-11 22:00:00+00:00,ICA,1,0.004440189236265268,0.05982307414232439,0.060045083604137656,0.05
2026-01-11 22:00:00+00:00,Mathem,1,0.004440189236265268,0.05982307414232439,0.060045083604137656,0.05
2026-01-11 22:00:00+00:00,Postnord,1,0.004440189236265268,0.05982307414232439,0.060045083604137656,0.05
2026-01-11 22:00:00+00:00,Airmee,1,0.004440189236265268,0.05982307414232439,0.060045083604137656,0.05
2026-01-11 23:00:00+00:00,ICA,1,0.004424025738027915,0.05972096980617671,0.0599421710930781,0.05
2026-01-11 23:00:00+00:00,Mathem,1,0.004424025738027915,0.05972096980617671,0.0599421710930781,0.05
2026-01-11 23:00:00+00:00,Postnord,1,0.004424025738027915,0.05972096980617671,0.0599421710930781,0.05
2026-01-11 23:00:00+00:00,Airmee,1,0.004424025738027915,0.05972096980617671,0.0599421710930781,0.05
2026-01-12 00:00:00+00:00,ICA,1,0.004386972362931396,0.05948825731369718,0.05970760593184375,0.05
2026-01-12 00:00:00+00:00,Mathem,1,0.004386972362931396,0.05948825731369718,0.05970760593184375,0.05
2026-01-12 00:00:00+00:00,Postnord,1,0.004386972362931396,0.05948825731369718,0.05970760593184375,0.05
2026-01-12 00:00:00+00:00,Airmee,1,0.004386972362931396,0.05948825731369718,0.05970760593184375,0.05
2026-01-12 01:00:00+00:00,ICA,1,0.004345469796018658,0.0592298400137246,0.05944711350352553,0.05
2026-01-12 01:00:00+00:00,Mathem,1,0.004345469796018658,0.0592298400137246,0.05944711350352553,0.05
2026-01-12 01:00:00+00:00,Postnord,1,0.004345469796018658,0.0592298400137246,0.05944711350352553,0.05
2026-01-12 01:00:00+00:00,Airmee,1,0.004345469796018658,0.0592298400137246,0.05944711350352553,0.05
2026-01-12 02:00:00+00:00,ICA,1,0.0043131362999354605,0.059030154782837144,0.05924581159783392,0.05
2026-01-12 02:00:00+00:00,Mathem,1,0.0043131362999354605,0.059030154782837144,0.05924581159783392,0.05
