time,converged,min_voltage_pu,max_voltage_pu,max_line_loading_percent,max_trafo_loading_percent,line_losses_MW,trafo_losses_MW,total_losses_MW,total_base_load_MW,total_ev_charging_MW,total_depot_load_MW
2025-12-31 23:00:00+00:00,True,0.9951885045283068,1.03,23.4531152135176,52.71966586492195,0.039712511561308034,0.01985442026252393,0.059566931823831964,2.0681654496,0.0,2.0681654496
2026-01-01 00:00:00+00:00,True,0.9952491745131753,1.03,23.365970927884355,52.537611582505015,0.03956456915704076,0.019769413863278018,0.05933398302031878,2.0204360392,0.0,2.0204360392
2026-01-01 01:00:00+00:00,True,0.9952588798219711,1.03,23.35203021817965,52.508480684301176,0.039541054293435685,0.019755836964472806,0.05929689125790849,2.0127976001,0.0,2.0127976001
2026-01-01 02:00:00+00:00,True,0.9953425745843748,1.03,23.23180757393444,52.25717706094406,0.03934000543694661,0.019639001281330337,0.058979006718276945,1.9468898189000001,0.0,1.9468898189000001
2026-01-01 03:00:00+00:00,True,0.9953732603727479,1.03,23.187727827530694,52.164998757407346,0.03926707244136999,0.019596275366394522,0.05886334780776451,1.9227088576,0.0,1.9227088576
2026-01-01 04:00:00+00:00,True,0.9935172192145026,1.03,25.850771974715187,57.70150223490679,0.04441987133397461,0.022285799059462263,0.06670567039343687,3.3695111434999996,0.0,3.3695111434999996
2026-01-01 05:00:00+00:00,True,0.9928373954495285,1.03,26.823484226597323,59.70974318571787,0.046676698315635756,0.023323339238384477,0.07000003755402023,3.8915553640000002,0.0,3.8915553640000002
2026-01-01 06:00:00+00:00,True,0.9928364172932354,1.03,26.824882399846185,59.712625204057105,0.04668008528068941,0.023324851919348077,0.07000493720003749,3.8923035126,0.0,3.8923035126
2026-01-01 07:00:00+00:00,True,0.9927098741530753,1.03,27.005726472004714,60.08528769182646,0.047121617968731995,0.02352102330955752,0.07064264127828951,3.9890187917,0.0,3.9890187917
2026-01-01 08:00:00+00:00,True,0.9927602748649018,1.03,26.933706980639716,59.93690354589256,0.04694496086318878,0.023442777008012783,0.07038773787120156,3.950515292,0.0,3.950515292
2026-01-01 09:00:00+00:00,True,0.9927230364426,1.03,26.986919493326983,60.04654225605965,0.04707538143162287,0.02350057458986754,0.07057595602149042,3.9789656764999997,0.0,3.9789656764999997
2026-01-01 10:00:00+00:00,True,0.9932958614952522,1.03,26.167702416246673,58.35655401860635,0.045133339410458925,0.022620599701555832,0.06775393911201476,3.5399511765,0.0,3.5399511765
